JD,Date_UT,Body,Sign,Deg,Lon,Notes,Source
2447022.647025463,1987-08-16 00:00:00,Moon,Taurus,2174526073.966667,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447024.9238194446,1987-08-18 00:00:00,Moon,Gemini,8149120529806.134,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447027.200625,1987-08-20 00:00:00,Moon,Cancer,20578102218.366665,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447029.477418981,1987-08-22 00:00:00,Moon,Leo,6574188976088.95,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447031.754212963,1987-08-25 00:00:00,Moon,Virgo,7006891017473.267,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447034.0310185184,1987-08-27 00:00:00,Moon,Libra,12333465899194.617,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447036.3078125,1987-08-29 00:00:00,Moon,Scorpio,13126644818115.25,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447038.584618056,1987-09-01 00:00:00,Moon,Sagittarius,21810297766.916668,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447040.861412037,1987-09-03 00:00:00,Moon,Capricorn,2229477795003.15,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447043.1382060186,1987-09-05 00:00:00,Moon,Aquarius,30226445873268.918,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447045.415011574,1987-09-07 00:00:00,Moon,Pisces,17465542138.466667,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447047.6918055555,1987-09-10 00:00:00,Moon,Aries,8781933637029.45,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447049.968611111,1987-09-12 00:00:00,Moon,Taurus,23041471043.433334,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447052.2454050924,1987-09-14 00:00:00,Moon,Gemini,14541210560135.1,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447054.5221990743,1987-09-17 00:00:00,Moon,Cancer,153446000730.06668,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447056.7990046297,1987-09-19 00:00:00,Moon,Leo,18697737687.033333,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447059.075798611,1987-09-21 00:00:00,Moon,Virgo,443722245598.86664,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447061.3526041666,1987-09-23 00:00:00,Moon,Libra,2427366537.933333,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447063.629398148,1987-09-26 00:00:00,Moon,Scorpio,10196499379049.3,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447065.906192129,1987-09-28 00:00:00,Moon,Sagittarius,10989666171373.934,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447068.1829976854,1987-09-30 00:00:00,Moon,Capricorn,19929933235.583332,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447070.459791667,1987-10-02 00:00:00,Moon,Aquarius,92511274857.86667,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447072.7365856483,1987-10-05 00:00:00,Moon,Pisces,5234473384921.783,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447075.013391204,1987-10-07 00:00:00,Moon,Aries,585178819804.45,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447077.290185185,1987-10-09 00:00:00,Moon,Taurus,6644954990288.134,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447079.5669907406,1987-10-12 00:00:00,Moon,Gemini,21161106512.1,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447081.843784722,1987-10-14 00:00:00,Moon,Cancer,12404231913393.783,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447084.120578704,1987-10-16 00:00:00,Moon,Leo,15409668860964.033,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447086.3973842594,1987-10-18 00:00:00,Moon,Virgo,16817374368.35,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447088.674178241,1987-10-21 00:00:00,Moon,Libra,2300243809202.35,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447090.9509837963,1987-10-23 00:00:00,Moon,Scorpio,22393302060.65,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447093.2277777777,1987-10-25 00:00:00,Moon,Sagittarius,8059520732307.983,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447095.504571759,1987-10-28 00:00:00,Moon,Capricorn,8852687524632.617,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447097.7813773146,1987-10-30 00:00:00,Moon,Aquarius,18048546432.2,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447100.0581712965,1987-11-01 00:00:00,Moon,Pisces,146221992947786.1,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447102.334976852,1987-11-03 00:00:00,Moon,Aries,23625497609.216667,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447104.6117708334,1987-11-06 00:00:00,Moon,Taurus,3714809551222.183,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447106.888564815,1987-11-08 00:00:00,Moon,Gemini,45079763435450.22,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447109.1653703703,1987-11-10 00:00:00,Moon,Cancer,19280741980.75,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447111.442164352,1987-11-12 00:00:00,Moon,Leo,10267265393248.482,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447113.718969908,1987-11-15 00:00:00,Moon,Virgo,24857693157.766666,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447115.995763889,1987-11-17 00:00:00,Moon,Libra,16036765036802.05,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447118.2725578705,1987-11-19 00:00:00,Moon,Scorpio,1632651624583.2166,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447120.549363426,1987-11-22 00:00:00,Moon,Sagittarius,20512937529.316666,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447122.8261574074,1987-11-24 00:00:00,Moon,Capricorn,5922554212162.684,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447125.102951389,1987-11-26 00:00:00,Moon,Aquarius,4905433782069.9,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447127.3797569443,1987-11-28 00:00:00,Moon,Pisces,1168183113534.9333,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447129.656550926,1987-12-01 00:00:00,Moon,Aries,124852206480381.9,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447131.9333564816,1987-12-03 00:00:00,Moon,Taurus,21745133077.866665,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447134.210150463,1987-12-05 00:00:00,Moon,Gemini,1577830904480.8667,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447136.4869444445,1987-12-07 00:00:00,Moon,Cancer,23710098234006.266,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447138.76375,1987-12-10 00:00:00,Moon,Leo,17400378662.083332,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447141.0405439814,1987-12-12 00:00:00,Moon,Virgo,813028674654.3167,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447143.317349537,1987-12-14 00:00:00,Moon,Libra,22976306354.383335,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447145.5941435187,1987-12-17 00:00:00,Moon,Scorpio,13899786390060.732,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447147.8709375,1987-12-19 00:00:00,Moon,Sagittarius,14692965308981.4,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447150.147743056,1987-12-21 00:00:00,Moon,Capricorn,18632574210.633335,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447152.424537037,1987-12-23 00:00:00,Moon,Aquarius,3785575565421.3667,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447154.7013425925,1987-12-26 00:00:00,Moon,Pisces,24208501902.95,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447156.978136574,1987-12-28 00:00:00,Moon,Aries,954485248859.9,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447159.254930556,1987-12-30 00:00:00,Moon,Taurus,103380192808498.45,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447161.531736112,1988-01-02 00:00:00,Moon,Gemini,19864769759.183334,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447163.8085300927,1988-01-04 00:00:00,Moon,Cancer,16107531051001.232,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447166.085324074,1988-01-06 00:00:00,Moon,Leo,67364509993544.266,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447168.3621296296,1988-01-08 00:00:00,Moon,Virgo,5200141307441.2,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447170.638923611,1988-01-11 00:00:00,Moon,Libra,5993308099765.85,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447172.9157291665,1988-01-13 00:00:00,Moon,Scorpio,21095941823.05,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447175.1925231484,1988-01-15 00:00:00,Moon,Sagittarius,11762819869915.434,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447177.46931713,1988-01-17 00:00:00,Moon,Capricorn,8893199955741.117,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447179.7461226853,1988-01-20 00:00:00,Moon,Aquarius,16752209679.3,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447182.0229166667,1988-01-22 00:00:00,Moon,Pisces,1648596918680.05,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447184.299722222,1988-01-24 00:00:00,Moon,Aries,22328137371.6,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447186.576516204,1988-01-27 00:00:00,Moon,Taurus,7407873841785.684,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447188.853310185,1988-01-29 00:00:00,Moon,Gemini,82010527607054.55,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447191.130115741,1988-01-31 00:00:00,Moon,Cancer,17984405227.85,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447193.4069097224,1988-02-02 00:00:00,Moon,Leo,13970552404259.916,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447195.683715278,1988-02-05 00:00:00,Moon,Virgo,2356033292.016667,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447197.96050926,1988-02-07 00:00:00,Moon,Libra,3063162660699.8833,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447200.2373032407,1988-02-09 00:00:00,Moon,Scorpio,3856341579620.55,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447202.514108796,1988-02-12 00:00:00,Moon,Sagittarius,19215578504.366665,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447204.7909027776,1988-02-14 00:00:00,Moon,Capricorn,9615618502726.2,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447207.067708333,1988-02-16 00:00:00,Moon,Aquarius,24792528468.716667,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447209.344502315,1988-02-18 00:00:00,Moon,Pisces,15385118146279.75,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447211.6212962964,1988-02-21 00:00:00,Moon,Aries,161782970651986.2,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447213.898101852,1988-02-23 00:00:00,Moon,Taurus,20447774052.916668,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447216.174895833,1988-02-25 00:00:00,Moon,Gemini,5270907321640.4,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447218.4516898147,1988-02-27 00:00:00,Moon,Cancer,106407411396506.45,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447220.7284953706,1988-03-01 00:00:00,Moon,Leo,11040406965193.934,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447223.005289352,1988-03-03 00:00:00,Moon,Virgo,118335858841119.23,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447225.2820949075,1988-03-05 00:00:00,Moon,Libra,21679969601.483334,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447227.558888889,1988-03-08 00:00:00,Moon,Scorpio,926196140554.6,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447229.8356828704,1988-03-10 00:00:00,Moon,Sagittarius,17193629328783.367,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447232.112488426,1988-03-12 00:00:00,Moon,Capricorn,17335213973.016666,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447234.3892824072,1988-03-14 00:00:00,Moon,Aquarius,7478639855984.884,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447236.666087963,1988-03-17 00:00:00,Moon,Pisces,22912163937.383335,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447238.9428819446,1988-03-19 00:00:00,Moon,Aries,13248151626134.467,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447241.219675926,1988-03-21 00:00:00,Moon,Taurus,140413184184582.03,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447243.496481481,1988-03-23 00:00:00,Moon,Gemini,18567409521.583332,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2447245.773275463,1988-03-26 00:00:00,Moon,Cancer,31339286748945.75,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
